time,acceleration
66962.921,-0.353834156
66962.941,-0.347403836
66962.961,-0.348088571
66962.981,-0.366170873
66963.001,-0.385968259
66963.021,-0.407974764
66963.041,-0.42289802
66963.061,-0.436980195
66963.081,-0.457178846
66963.101,-0.47719014
66963.121,-0.500188491
66963.141,-0.515835568
66963.161,-0.5374151
66963.181,-0.561892383
66963.201,-0.571337976
66963.221,-0.56515377
66963.241,-0.576287656
66963.261,-0.588625022
66963.281,-0.580668687
66963.301,-0.564492831
66963.321,-0.541429623
66963.341,-0.541543415
66963.361,-0.544144238
66963.381,-0.519062513
66963.401,-0.497550181
66963.421,-0.488024692
66963.441,-0.47596562
66963.461,-0.457339694
66963.481,-0.422345109
66963.501,-0.401189438
66963.521,-0.377727147
66963.541,-0.370026366
66963.561,-0.360897004
66963.581,-0.335569483
66963.601,-0.33110269
66963.621,-0.332978215
66963.641,-0.336227563
66963.661,-0.346806021
66963.681,-0.35061044
66963.701,-0.360477037
66963.721,-0.383149926
66963.741,-0.406028307
66963.761,-0.415487795
66963.781,-0.422570285
66963.801,-0.451625379
66963.821,-0.476405715
66963.841,-0.490405563
66963.86101,-0.512862673
66963.881,-0.532355936
66963.901,-0.540087423
66963.921,-0.543480725
66963.941,-0.55360499
66963.961,-0.570981827
66963.981,-0.562366053
66964.001,-0.554428934
66964.021,-0.569531486
66964.041,-0.55533907
66964.061,-0.544263145
66964.081,-0.538998384
66964.101,-0.520559041
66964.121,-0.48980899
66964.141,-0.465749025
66964.161,-0.450809303
66964.181,-0.4371497
66964.201,-0.430643729
66964.221,-0.401259542
66964.241,-0.388071
66964.261,-0.366511
66964.281,-0.359454783
66964.301,-0.355171633
66964.321,-0.34820193
66964.341,-0.344995918
66964.361,-0.346462762
66964.381,-0.35453578
66964.401,-0.37094105
66964.421,-0.364119756
66964.441,-0.380884
66964.461,-0.397653
66964.481,-0.397653
66964.501,-0.414421
66964.521,-0.443167
66964.541,-0.469518
66964.561,-0.474309
66964.581,-0.486286
66964.601,-0.507846
66964.621,-0.534196
66964.641,-0.55336
66964.661,-0.555756
66964.681,-0.560547
66964.701,-0.567733
66964.721,-0.572524
66964.741,-0.567733
66964.761,-0.541383
66964.781,-0.543778
66964.801,-0.543779383
66964.821,-0.534196
66964.841,-0.512637
66964.861,-0.486286
66964.881,-0.476704
66964.901,-0.440772
66964.921,-0.433585
66964.941,-0.407235
66964.961,-0.390466
66964.981,-0.373698
66965.001,-0.366511
66965.021,-0.359325
66965.041,-0.328183
66965.061,-0.344952
66965.081,-0.347347
66965.101,-0.349743
66965.121,-0.340161
66965.141,-0.364116
66965.161,-0.378489
66965.181,-0.390466
66965.201,-0.392862
66965.221,-0.421608
66965.241,-0.440778262
66965.261,-0.471913
66965.281,-0.488682
66965.301,-0.500659
66965.321,-0.524614
66965.341,-0.536592
66965.361,-0.548569
66965.381,-0.548569
66965.401,-0.560547
66965.421,-0.560547
66965.441,-0.570129
66965.461,-0.570129
66965.481,-0.546174
66965.501,-0.541383
66965.521,-0.543778
66965.541,-0.531801
66965.561,-0.510241
66965.581,-0.493474878
66965.601,-0.483891
66965.621,-0.447958
66965.641,-0.445563
66965.661,-0.416817
66965.681,-0.397653
66965.701,-0.390466
66965.721,-0.373698
66965.741,-0.359325
66965.761,-0.354534
66965.781,-0.344952
66965.801,-0.340161
66965.821,-0.332974
66965.841,-0.354534
66965.861,-0.347347
66965.881,-0.380884
66965.901,-0.378489
66965.921,-0.402444
66965.941,-0.404839
66965.961,-0.414421
66965.981,-0.452749
66966.001,-0.481495
66966.021,-0.4791
66966.041,-0.491077
66966.061,-0.522219
66966.081,-0.546174
66966.101,-0.546174
66966.121,-0.555756
66966.141,-0.562942
66966.161,-0.562942
66966.181,-0.555756
66966.201,-0.555756
66966.221,-0.550965
66966.241,-0.55336
66966.261,-0.536592
66966.281,-0.510241
66966.301,-0.503055
66966.321,-0.493473
66966.341,-0.467122
66966.361,-0.447958
66966.381,-0.435981
66966.401,-0.412026
66966.421,-0.404839
66966.441,-0.404839
66966.461,-0.354534
66966.481,-0.354534
66966.501,-0.366511
66966.521,-0.349743
66966.541,-0.344952
66966.561,-0.347347
66966.581,-0.352138
66966.601,-0.349743
66966.621,-0.385675
66966.641,-0.380884
66966.661,-0.402444
66966.681,-0.424003
66966.701,-0.450358567
66966.721,-0.455145
66966.741,-0.462331
66966.761,-0.503055
66966.781,-0.507846
66966.801,-0.515032
66966.821,-0.546174
66966.841,-0.548569
66966.861,-0.548569
66966.881,-0.55336
66966.901,-0.565338
66966.921,-0.555756
66966.941,-0.543778
66966.961,-0.546215547
66966.981,-0.537188286
66967.001,-0.513901415
66967.021,-0.503822786
66967.041,-0.509208843
66967.061,-0.484165697
66967.081,-0.44900173
66967.101,-0.432318
66967.121,-0.425938653
66967.141,-0.402235365
66967.161,-0.38273404
66967.181,-0.37147006
66967.201,-0.371637912
66967.221,-0.378092382
66967.241,-0.354336879
66967.261,-0.354318891
66967.281,-0.35693278
66967.301,-0.369645581
66967.321,-0.370663735
66967.341,-0.381531126
66967.361,-0.378359944
66967.381,-0.389606763
66967.401,-0.410494483
66967.421,-0.437848911
66967.441,-0.469095208
66967.461,-0.453644834
66967.481,-0.482396983
66967.501,-0.501598657
66967.521,-0.518422165
66967.541,-0.526749138
66967.56099,-0.534838764
66967.581,-0.562088877
66967.601,-0.547757801
66967.621,-0.545425081
66967.641,-0.557300132
66967.661,-0.55368183
66967.681,-0.542059708
66967.701,-0.538677882
66967.721,-0.531286581
66967.741,-0.511034344
66967.761,-0.500050089
66967.781,-0.491703613
66967.801,-0.465781068
66967.821,-0.451107243
66967.841,-0.43124237
66967.861,-0.428212319
66967.881,-0.410467404
66967.901,-0.383905491
66967.921,-0.387930625
66967.941,-0.379267121
66967.961,-0.371643868
66967.981,-0.359575798
66968.001,-0.358437635
66968.021,-0.371187824
66968.041,-0.380505551
66968.061,-0.385024603
66968.081,-0.381698764
66968.101,-0.396501156
66968.121,-0.416144642
66968.141,-0.434015578
66968.161,-0.445644869
66968.181,-0.460900464
66968.201,-0.477342818
66968.221,-0.495760848
66968.241,-0.518386551
66968.261,-0.524966885
66968.281,-0.528683364
66968.301,-0.537479796
66968.321,-0.540201228
66968.341,-0.550801279
66968.361,-0.555321162
66968.381,-0.550607976
66968.401,-0.550451597
66968.421,-0.545154274
66968.441,-0.536047507
66968.461,-0.519588947
66968.481,-0.506912939
66968.501,-0.483409859
66968.521,-0.461701017
66968.541,-0.458166386
66968.561,-0.454342385
66968.581,-0.424573706
66968.601,-0.398914982
66968.621,-0.388680318
66968.641,-0.383028371
66968.661,-0.378367679
66968.68101,-0.365582225
66968.701,-0.373975085
66968.721,-0.380147724
66968.741,-0.37362542
66968.761,-0.379381692
66968.781,-0.37729049
66968.801,-0.374322298
66968.821,-0.390700087
66968.841,-0.419912467
66968.861,-0.429955815
66968.881,-0.422663291
66968.901,-0.450949838
66968.921,-0.478686524
66968.941,-0.485731793
66968.961,-0.509805414
66968.981,-0.508726654
66969.001,-0.52290693
66969.021,-0.54117909
66969.041,-0.555940942
66969.061,-0.547553695
66969.081,-0.553097463
66969.101,-0.560909101
66969.121,-0.553401629
66969.141,-0.546145647
66969.161,-0.543812457
66969.181,-0.522897247
66969.201,-0.51609834
66969.221,-0.516987193
66969.241,-0.487345856
66969.261,-0.467062607
66969.281,-0.457333965
66969.301,-0.443574429
66969.321,-0.436743664
66969.341,-0.418684269
66969.361,-0.394938341
66969.381,-0.388648262
66969.401,-0.380616628
66969.421,-0.378999395
66969.441,-0.368280982
66969.461,-0.367393403
66969.481,-0.363474909
66969.501,-0.38133857
66969.521,-0.385802355
66969.541,-0.394159122
66969.561,-0.414680733
66969.581,-0.416418251
66969.601,-0.422329662
66969.621,-0.441040973
66969.641,-0.45043152
66969.661,-0.472960389
66969.681,-0.499725965
66969.701,-0.509074639
66969.721,-0.513140095
66969.741,-0.524189741
66969.761,-0.550319301
66969.781,-0.550215304
66969.801,-0.54096197
66969.821,-0.559854089
66969.841,-0.554596298
66969.861,-0.54926327
66969.881,-0.536068119
66969.901,-0.521950742
66969.921,-0.514842284
66969.941,-0.513288875
66969.961,-0.491901927
66969.981,-0.463773435
66970.001,-0.445339028
66970.021,-0.432393538
66970.041,-0.419068226
66970.061,-0.409002783
66970.081,-0.405402876
66970.101,-0.38987257
66970.121,-0.384993524
66970.141,-0.372819918
66970.161,-0.361619099
66970.181,-0.37427086
66970.201,-0.384058995
66970.221,-0.384006947
66970.241,-0.375500825
66970.261,-0.381128583
66970.281,-0.405609264
66970.301,-0.409980887
66970.321,-0.409142142
66970.341,-0.44675942
66970.361,-0.461732856
66970.381,-0.469280006
66970.401,-0.484047742
66970.421,-0.504297561
66970.441,-0.524200612
66970.461,-0.531254141
66970.481,-0.54216236
66970.501,-0.543811362
66970.521,-0.550953177
66970.541,-0.552589066
66970.561,-0.540282366
66970.581,-0.539310088
66970.601,-0.537127516
66970.621,-0.533875216
66970.641,-0.532662604
66970.661,-0.501364201
66970.681,-0.480917935
66970.701,-0.494426875
66970.721,-0.473121611
66970.741,-0.457062607
66970.761,-0.450118394
66970.781,-0.43034769
66970.801,-0.412695894
66970.821,-0.407561509
66970.841,-0.394947486
66970.861,-0.361655035
66970.881,-0.366085462
66970.901,-0.379565852
66970.921,-0.365215545
66970.941,-0.376980775
66970.961,-0.39578189
66970.981,-0.396218799
66971.001,-0.398360521
66971.021,-0.413733038
66971.041,-0.418095384
66971.061,-0.428256858
66971.081,-0.452010185
66971.101,-0.456301754
66971.121,-0.471148255
66971.141,-0.480445579
66971.161,-0.494352997
66971.181,-0.52969208
66971.201,-0.527339098
66971.221,-0.518755769
66971.241,-0.525890913
66971.261,-0.535390211
66971.281,-0.539623202
66971.301,-0.538333525
66971.321,-0.534546036
66971.341,-0.531171676
66971.361,-0.525726996
66971.381,-0.511382701
66971.401,-0.498604088
66971.421,-0.490722284
66971.441,-0.482153391
66971.461,-0.461566246
66971.481,-0.437845776
66971.501,-0.422405892
66971.521,-0.411776962
66971.541,-0.400858283
66971.561,-0.393072185
66971.581,-0.385903048
66971.601,-0.37142775
66971.621,-0.368292159
66971.641,-0.372426391
66971.661,-0.378169781
66971.681,-0.373407244
66971.701,-0.389417339
66971.721,-0.396888081
66971.741,-0.404978528
66971.761,-0.413172086
66971.781,-0.419240416
66971.801,-0.446774545
66971.821,-0.470966268
66971.841,-0.469181104
66971.861,-0.477809502
66971.881,-0.505677905
66971.901,-0.518208431
66971.921,-0.519920925
66971.941,-0.526738853
66971.961,-0.530220046
66971.981,-0.536075874
66972.001,-0.544605234
66972.021,-0.534318478
66972.041,-0.533474695
66972.061,-0.531364238
66972.081,-0.53223833
66972.101,-0.522994073
66972.121,-0.496181226
66972.141,-0.482880606
66972.161,-0.479743413
66972.181,-0.457317476
66972.201,-0.44186225
66972.221,-0.434160514
66972.241,-0.422278813
66972.261,-0.418904136
66972.281,-0.398443994
66972.301,-0.375748264
66972.321,-0.389580821
66972.341,-0.388260269
66972.361,-0.382219161
66972.381,-0.38221444
66972.401,-0.371372919
66972.421,-0.377835444
66972.441,-0.390651859
66972.461,-0.395779978
66972.481,-0.409306989
66972.501,-0.421112985
66972.521,-0.426803981
66972.541,-0.455934752
66972.561,-0.466044547
66972.581,-0.464410697
66972.601,-0.478587283
66972.621,-0.505785012
66972.641,-0.517002223
66972.661,-0.525558521
66972.681,-0.542163202
66972.701,-0.55001505
66972.721,-0.544857757
66972.741,-0.529963808
66972.761,-0.528380731
66972.781,-0.520309112
66972.801,-0.511624513
66972.821,-0.504599516
66972.841,-0.50495277
66972.861,-0.492533607
66972.881,-0.47632511
66972.901,-0.465393443
66972.921,-0.444593202
66972.941,-0.437562621
66972.961,-0.422911389
66972.981,-0.410180517
66973.001,-0.399576892
66973.021,-0.389420991
66973.041,-0.387776654
66973.061,-0.37612818
66973.081,-0.38187486
66973.101,-0.392291936
66973.121,-0.380652546
66973.141,-0.381924219
66973.161,-0.386416476
66973.181,-0.404997981
66973.201,-0.409437658
66973.221,-0.418418214
66973.241,-0.443774599
66973.261,-0.443541555
66973.281,-0.446107414
66973.301,-0.467167004
66973.321,-0.49077089
66973.341,-0.505189863
66973.361,-0.502086358
66973.381,-0.520281303
66973.401,-0.519687199
66973.421,-0.530818971
66973.441,-0.525341526
66973.461,-0.529258533
66973.481,-0.519485219
66973.50101,-0.513975232
66973.521,-0.524350579
66973.541,-0.513011713
66973.561,-0.499374865
66973.581,-0.494273315
66973.601,-0.487234584
66973.621,-0.479493732
66973.641,-0.453332556
66973.661,-0.446198371
66973.681,-0.435222904
66973.701,-0.429589672
66973.721,-0.419105461
66973.741,-0.402702644
66973.761,-0.386919335
66973.781,-0.386912066
66973.801,-0.396171697
66973.821,-0.401305881
66973.841,-0.383473102
66973.861,-0.37904964
66973.881,-0.397466108
66973.901,-0.408306462
66973.921,-0.418431904
66973.941,-0.417258746
66973.961,-0.421434121
66973.981,-0.444885966
66974.001,-0.45496946
66974.021,-0.458109857
66974.041,-0.479656215
66974.061,-0.503645017
66974.081,-0.505812608
66974.101,-0.508674062
66974.121,-0.522525959
66974.141,-0.533060468
66974.161,-0.537355095
66974.181,-0.524592235
66974.201,-0.514882172
66974.221,-0.51991962
66974.241,-0.514221329
66974.261,-0.529435716
66974.281,-0.502172057
66974.301,-0.474461649
66974.321,-0.487345611
66974.341,-0.477779839
66974.361,-0.455813999
66974.381,-0.437779095
66974.401,-0.432878262
66974.421,-0.438832345
66974.441,-0.421578512
66974.461,-0.390656058
66974.481,-0.389194865
66974.501,-0.397723798
66974.521,-0.416012114
66974.541,-0.403465377
66974.561,-0.388336174
66974.581,-0.394179876
66974.601,-0.395670494
66974.621,-0.397598168
66974.641,-0.420227367
66974.661,-0.411196437
66974.681,-0.421088146
66974.701,-0.461089821
66974.721,-0.462013741
66974.741,-0.456122418
66974.761,-0.47561795
66974.781,-0.495211199
66974.801,-0.512923294
66974.821,-0.496840675
66974.841,-0.511976357
66974.861,-0.518021925
66974.881,-0.516819509
66974.901,-0.522202226
66974.921,-0.516033866
66974.941,-0.516167345
66974.961,-0.527624629
66974.981,-0.53019097
66975.001,-0.493711132
66975.021,-0.479084067
66975.041,-0.480628793
66975.061,-0.486727127
66975.081,-0.469692691
66975.101,-0.437764563
66975.121,-0.445991215
66975.141,-0.443608239
66975.161,-0.421783119
66975.181,-0.411242761
66975.201,-0.39527696
66975.221,-0.387243721
66975.241,-0.397353298
66975.261,-0.38744526
66975.281,-0.386450529
66975.301,-0.398954666
66975.321,-0.399916466
66975.341,-0.407511592
66975.361,-0.420697147
66975.381,-0.418277444
66975.401,-0.414292655
66975.421,-0.446066015
66975.441,-0.458785807
66975.461,-0.469702109
66975.481,-0.459120867
66975.501,-0.489940829
66975.521,-0.513840978
66975.541,-0.517285417
66975.561,-0.517900917
66975.581,-0.514199385
66975.601,-0.527940117
66975.621,-0.525821949
66975.641,-0.522174753
66975.661,-0.520956012
66975.681,-0.509211663
66975.701,-0.504433403
66975.721,-0.489836332
66975.741,-0.49298572
66975.761,-0.485984748
66975.781,-0.473525136
66975.801,-0.462165437
66975.821,-0.443794703
66975.841,-0.427453369
66975.861,-0.428035338
66975.881,-0.428128712
66975.901,-0.408213441
66975.921,-0.391804558
66975.941,-0.387680273
66975.961,-0.395451653
66975.981,-0.409318568
66976.001,-0.398100664
66976.021,-0.385609817
66976.041,-0.396861402
66976.061,-0.417319998
66976.081,-0.418659257
66976.101,-0.408084826
66976.121,-0.436772364
66976.141,-0.445376472
66976.161,-0.453641185
66976.181,-0.459378884
66976.201,-0.46854431
66976.221,-0.495994261
66976.241,-0.494270178
66976.261,-0.49785437
66976.281,-0.492003027
66976.301,-0.492572314
66976.321,-0.517428
66976.341,-0.522792009
66976.361,-0.533751695
66976.381,-0.512160174
66976.401,-0.520229754
66976.421,-0.519696814
66976.441,-0.511601697
66976.461,-0.485384499
66976.481,-0.48439828
66976.501,-0.490735396
66976.521,-0.470781406
66976.541,-0.45464205
66976.561,-0.44757856
66976.581,-0.438376
66976.601,-0.433539509
66976.621,-0.430866855
66976.641,-0.396932299
66976.661,-0.392388564
66976.681,-0.411809956
66976.701,-0.399273985
66976.721,-0.392587891
66976.741,-0.39667822
66976.761,-0.408890415
66976.781,-0.41467038
66976.801,-0.414557132
66976.821,-0.420921712
66976.841,-0.439500972
66976.861,-0.459271689
66976.881,-0.462653934
66976.901,-0.461132049
66976.921,-0.456012299
66976.941,-0.4791428
66976.961,-0.501293503
66976.981,-0.496249331
66977.001,-0.506351624
66977.021,-0.512470398
66977.041,-0.534866536
66977.061,-0.536404324
66977.081,-0.512826967
66977.101,-0.513597179
66977.121,-0.520941481
66977.141,-0.520724955
66977.161,-0.502618986
66977.181,-0.490070299
66977.201,-0.485133603
66977.221,-0.479190457
66977.241,-0.473384726
66977.261,-0.43823538
66977.281,-0.424343906
66977.301,-0.431017679
66977.321,-0.427089828
66977.341,-0.429100266
66977.361,-0.397214138
66977.381,-0.385489654
66977.401,-0.408442097
66977.421,-0.398558581
66977.441,-0.391144788
66977.461,-0.387670456
66977.481,-0.412851375
66977.501,-0.414793843
66977.521,-0.399143938
66977.541,-0.406511264
66977.561,-0.426341599
66977.581,-0.45451026
66977.601,-0.449368647
66977.621,-0.451650402
66977.641,-0.464288423
66977.661,-0.475962716
66977.681,-0.488485317
66977.701,-0.494916478
66977.721,-0.494039327
66977.741,-0.525402517
66977.761,-0.529387692
66977.781,-0.525413029
66977.801,-0.518063525
66977.821,-0.534531766
66977.841,-0.540224172
66977.861,-0.528889235
66977.881,-0.527932116
66977.901,-0.503153108
66977.921,-0.479969687
66977.941,-0.485764962
66977.961,-0.489628509
66977.981,-0.465110707
66978.001,-0.440426388
66978.021,-0.430266208
66978.041,-0.429392485
66978.061,-0.429962457
66978.081,-0.411035883
66978.101,-0.397410269
66978.121,-0.406403027
66978.141,-0.405145515
66978.161,-0.382341279
66978.181,-0.374734161
66978.201,-0.390011801
66978.221,-0.399326162
66978.241,-0.407160674
66978.261,-0.395072505
66978.281,-0.400901878
66978.301,-0.450349387
66978.32099,-0.447365811
66978.341,-0.434100009
66978.361,-0.457083363
66978.381,-0.482149729
66978.401,-0.494457005
66978.421,-0.495651678
66978.441,-0.496705791
66978.461,-0.50724959
66978.481,-0.519239407
66978.501,-0.527464629
66978.521,-0.519799103
66978.541,-0.511564148
66978.561,-0.531714476
66978.581,-0.533444521
66978.601,-0.522200483
66978.621,-0.502329656
66978.641,-0.49492041
66978.661,-0.515142176
66978.681,-0.512076939
66978.701,-0.478136037
66978.721,-0.458088114
66978.741,-0.472615985
66978.761,-0.459558443
66978.781,-0.439996016
66978.801,-0.418609817
66978.821,-0.406754798
66978.841,-0.413861983
66978.861,-0.414168152
66978.881,-0.391235118
66978.901,-0.392782823
66978.921,-0.39851277
66978.941,-0.423022784
66978.961,-0.411963105
66978.981,-0.401986431
66979.001,-0.409421312
66979.021,-0.433447157
66979.041,-0.452455646
66979.061,-0.436806973
66979.081,-0.443083718
66979.101,-0.463035402
66979.121,-0.481622105
66979.141,-0.495017745
66979.161,-0.488902725
66979.181,-0.477634791
66979.201,-0.513850331
66979.221,-0.52663582
66979.241,-0.517678169
66979.261,-0.518184107
66979.281,-0.526598787
66979.301,-0.541035945
66979.321,-0.529008892
66979.341,-0.497582033
66979.361,-0.500743802
66979.381,-0.504595676
66979.401,-0.490940378
66979.421,-0.484537612
66979.441,-0.464496858
66979.461,-0.454562046
66979.481,-0.458108999
66979.501,-0.445283061
66979.521,-0.416099802
66979.541,-0.400296442
66979.561,-0.416052827
66979.581,-0.427240477
66979.601,-0.407698139
66979.621,-0.39892591
66979.641,-0.40103882
66979.661,-0.40858364
66979.681,-0.402591966
66979.701,-0.387447985
66979.721,-0.393339561
66979.741,-0.407659354
66979.761,-0.439236021
66979.781,-0.434847633
66979.801,-0.418893745
66979.821,-0.437200298
66979.841,-0.474092161
66979.861,-0.480205519
66979.881,-0.469304704
66979.901,-0.481003049
66979.921,-0.49947496
66979.941,-0.519777142
66979.961,-0.521479976
66979.981,-0.508268697
66980.001,-0.505021111
66980.021,-0.53033409
66980.041,-0.527935912
66980.061,-0.503541179
66980.081,-0.503992013
66980.101,-0.509110954
66980.121,-0.501417344
66980.141,-0.49373547
66980.161,-0.480615435
66980.181,-0.468136903
66980.201,-0.462218995
66980.221,-0.468174158
66980.241,-0.439124629
66980.261,-0.424429727
66980.281,-0.434254562
66980.301,-0.41656577
66980.321,-0.410734714
66980.341,-0.415693658
66980.361,-0.420886754
66980.381,-0.422702554
66980.401,-0.431751906
66980.421,-0.410565053
66980.441,-0.391752369
66980.461,-0.416754424
66980.481,-0.439692795
66980.501,-0.437495296
66980.521,-0.446127412
66980.541,-0.455585984
66980.561,-0.465165806
66980.581,-0.489879694
66980.601,-0.475982247
66980.621,-0.468522321
66980.641,-0.492245157
66980.661,-0.505238163
66980.681,-0.520864436
66980.701,-0.50355902
66980.721,-0.499162975
66980.741,-0.506533407
66980.761,-0.523240092
66980.781,-0.507466972
66980.801,-0.49108463
66980.821,-0.504544123
66980.841,-0.508614293
66980.861,-0.493594347
66980.881,-0.463525175
66980.901,-0.465126882
66980.921,-0.477765849
66980.941,-0.467641154
66980.961,-0.45002468
66980.981,-0.430766285
66981.001,-0.426579405
66981.021,-0.435421064
66981.041,-0.433494907
66981.061,-0.413785365
66981.081,-0.40976113
66981.101,-0.419369228
66981.121,-0.431589201
66981.141,-0.428266827
66981.161,-0.419482661
66981.181,-0.426800914
66981.201,-0.442368611
66981.221,-0.446134019
66981.241,-0.444499583
66981.261,-0.449964577
66981.281,-0.468837866
66981.301,-0.48326885
66981.321,-0.472741746
66981.341,-0.464935998
66981.361,-0.495211485
66981.381,-0.503901493
66981.401,-0.508697312
66981.421,-0.503701288
66981.441,-0.492455706
66981.461,-0.506438604
66981.481,-0.513894517
66981.501,-0.513597916
66981.521,-0.500793845
66981.541,-0.505811989
66981.561,-0.510838739
66981.581,-0.498107113
66981.601,-0.474275223
66981.621,-0.467134538
66981.641,-0.481034926
66981.661,-0.47340823
66981.681,-0.441951825
66981.701,-0.439233787
66981.721,-0.424862096
66981.741,-0.423981239
66981.761,-0.442151965
66981.781,-0.413799307
66981.801,-0.392351292
66981.821,-0.418607424
66981.841,-0.418300933
66981.861,-0.41919343
66981.881,-0.411017475
66981.901,-0.417622223
66981.921,-0.433215951
66981.941,-0.455402272
66981.961,-0.453904953
66981.981,-0.429139243
66982.001,-0.436476916
66982.021,-0.467643696
66982.041,-0.480566462
66982.061,-0.478872228
66982.081,-0.484642723
66982.101,-0.499517783
66982.121,-0.514004511
66982.141,-0.504650365
66982.161,-0.492327356
66982.181,-0.507389533
66982.201,-0.520514984
66982.221,-0.52112142
66982.241,-0.501293732
66982.261,-0.505939869
66982.281,-0.511707547
66982.301,-0.495059953
66982.321,-0.48765242
66982.341,-0.476318905
66982.361,-0.463516606
66982.381,-0.465643698
66982.401,-0.46160766
66982.421,-0.440284873
66982.441,-0.424338467
66982.461,-0.431079486
66982.481,-0.45208501
66982.501,-0.43672751
66982.521,-0.405469328
66982.541,-0.407643301
66982.561,-0.41996802
66982.581,-0.421095491
66982.601,-0.425440201
66982.621,-0.421045745
66982.641,-0.428346372
66982.661,-0.444091893
66982.681,-0.438049943
66982.701,-0.441093374
66982.721,-0.454733056
66982.741,-0.466851259
66982.761,-0.466488865
66982.781,-0.470768119
66982.801,-0.49729536
66982.821,-0.504342874
66982.841,-0.509721175
66982.861,-0.503031815
66982.881,-0.491301296
66982.901,-0.495542893
66982.921,-0.513726598
66982.941,-0.511859226
66982.961,-0.501955572
66982.981,-0.499379367
66983.001,-0.505001386
66983.021,-0.497948176
66983.041,-0.477890465
66983.061,-0.470352051
66983.081,-0.463673353
66983.101,-0.462891676
66983.121,-0.45718985
66983.14099,-0.441719254
66983.161,-0.441319587
66983.181,-0.4386041
66983.201,-0.440453483
66983.221,-0.427587055
66983.241,-0.416941934
66983.261,-0.423578355
66983.281,-0.426077979
66983.301,-0.423237353
66983.321,-0.434211717
66983.341,-0.436235109
66983.361,-0.424927249
66983.381,-0.432180786
66983.401,-0.445178887
66983.421,-0.447167817
66983.441,-0.455814628
66983.461,-0.473788812
66983.481,-0.483010482
66983.501,-0.482510663
66983.521,-0.483325524
66983.541,-0.500138734
66983.561,-0.518274746
66983.581,-0.505434484
66983.601,-0.48545578
66983.621,-0.494978326
66983.641,-0.498155593
66983.661,-0.491073407
66983.681,-0.481999622
66983.701,-0.485346906
66983.721,-0.508549828
66983.741,-0.496099147
66983.761,-0.481819046
66983.781,-0.471456899
66983.801,-0.459742902
66983.821,-0.465309498
66983.841,-0.449024875
66983.861,-0.434929823
66983.881,-0.435971455
66983.901,-0.437687071
66983.921,-0.435693968
66983.941,-0.424408918
66983.961,-0.415839127
66983.981,-0.431786478
66984.001,-0.431296292
66984.021,-0.417465425
66984.041,-0.433206402
66984.061,-0.440757443
66984.081,-0.439720108
66984.101,-0.44708334
66984.121,-0.445563261
66984.141,-0.452244159
66984.161,-0.458070215
66984.181,-0.470934656
66984.201,-0.4883068
66984.221,-0.484425654
66984.241,-0.473731012
66984.261,-0.484260557
66984.281,-0.508228133
66984.301,-0.518268088
66984.321,-0.513675958
66984.341,-0.507802999
66984.361,-0.510685257
66984.381,-0.521119009
66984.401,-0.514762218
66984.421,-0.496422698
66984.441,-0.495949338
66984.461,-0.496362029
66984.481,-0.491503085
66984.501,-0.480262023
66984.521,-0.45459125
66984.541,-0.452694526
66984.561,-0.462969358
66984.581,-0.451561239
66984.601,-0.444052353
66984.621,-0.44691709
66984.641,-0.439664449
66984.661,-0.427981488
66984.681,-0.428236508
66984.701,-0.424649009
66984.721,-0.423735731
66984.741,-0.436275255
66984.761,-0.450418859
66984.781,-0.430408729
66984.801,-0.425348923
66984.821,-0.440959995
66984.841,-0.441415903
66984.861,-0.4554129
66984.881,-0.455027512
66984.901,-0.462396976
66984.921,-0.465015127
66984.941,-0.46381709
66984.961,-0.471902329
66984.981,-0.483845089
66985.001,-0.511244165
66985.021,-0.511157355
66985.041,-0.490661256
66985.061,-0.495448176
66985.081,-0.508274349
66985.101,-0.512046377
66985.121,-0.510862084
66985.141,-0.494142899
66985.161,-0.4938413
66985.181,-0.501937613
66985.201,-0.481835555
66985.221,-0.468717395
66985.241,-0.468833856
66985.261,-0.464351354
66985.281,-0.450748067
66985.301,-0.4376558
66985.321,-0.436384225
66985.341,-0.441470037
66985.361,-0.433507045
66985.381,-0.430688027
66985.401,-0.423330005
66985.421,-0.427077503
66985.441,-0.43879931
66985.461,-0.430488976
66985.481,-0.423832598
66985.501,-0.426518395
66985.521,-0.430178571
66985.541,-0.433219712
66985.561,-0.431587521
66985.581,-0.445309004
66985.601,-0.459009175
66985.621,-0.465002093
66985.641,-0.480378911
66985.661,-0.471978639
66985.681,-0.467723439
66985.701,-0.488031727
66985.721,-0.484037373
66985.741,-0.49365853
66985.761,-0.499103071
66985.781,-0.496590547
66985.801,-0.499020486
66985.821,-0.504497612
66985.841,-0.501299555
66985.861,-0.489360575
66985.881,-0.48795611
66985.901,-0.492539138
66985.921,-0.497152393
66985.941,-0.491810261
66985.961,-0.477125233
66985.981,-0.463009622
66986.001,-0.467491722
66986.021,-0.46205074
66986.041,-0.44508838
66986.061,-0.445514933
66986.081,-0.447380509
66986.101,-0.434832007
66986.121,-0.436099887
66986.141,-0.447622681
66986.161,-0.426936003
66986.181,-0.420655819
66986.201,-0.432765329
66986.221,-0.426884857
66986.241,-0.433558437
66986.261,-0.444459773
66986.281,-0.438850904
66986.301,-0.445463429
66986.321,-0.447418279
66986.341,-0.443915419
66986.361,-0.463738753
66986.381,-0.481043257
66986.401,-0.478137281
66986.421,-0.480870121
