# time, data
635.83333,1012.12790
636.00000,1011.26144
636.16667,1010.70051
636.33333,1013.47213
636.50000,1014.84950
636.66667,1016.66158
636.83333,1014.72161
637.00000,1012.90307
637.16667,1012.54006
637.33333,1012.89024
637.50000,1012.27052
637.66667,1013.05495
637.83333,1013.54793
638.00000,1011.11652
638.16667,1011.05641
638.33333,1010.98341
638.50000,1011.35922
638.66667,1011.48901
638.83333,1012.08400
639.00000,1012.38259
639.16667,1012.87671
639.33333,1011.35872
639.50000,1010.69241
639.66667,1013.23877
639.83333,1012.81568
640.00000,1011.30781
640.16667,1009.99875
640.33333,1010.20557
640.50000,1010.81705
640.66667,1011.43977
640.83333,1012.44683
641.00000,1011.71547
641.16667,1012.33891
641.33333,1010.93633
641.50000,1013.02453
641.66667,1015.89035
641.83333,1013.69011
642.00000,1013.23357
642.16667,1012.44237
642.33333,1010.82935
642.50000,1011.89967
642.66667,1012.11795
642.83333,1011.89270
643.00000,1013.45389
643.16667,1010.94654
643.33333,1009.23880
643.50000,1011.19959
643.66667,1013.67840
643.83333,1013.74778
644.00000,1011.51302
644.16667,1011.17370
644.33333,1012.84955
644.50000,1013.70075
644.66667,1013.96895
644.83333,1014.58236
645.00000,1011.01670
645.16667,1011.67291
645.33333,1013.13712
645.50000,1014.23136
645.66667,1013.64055
645.83333,1014.11528
646.00000,1013.02410
646.16667,1013.33657
646.33333,1012.47415
646.50000,1013.50942
646.66667,1013.51172
646.83333,1012.76253
647.00000,1014.14611
647.16667,1014.20920
647.33333,1013.78063
647.50000,1013.58376
647.66667,1013.64149
647.83333,1013.93630
648.00000,1014.38526
648.16667,1012.23976
648.33333,1011.72516
648.50000,1013.49347
648.66667,1012.83106
648.83333,1014.38524
649.00000,1014.29861
649.16667,1012.89938
649.33333,1012.11905
649.50000,1014.10274
649.66667,1014.41010
649.83333,1013.62996
650.00000,1012.06965
650.16667,1011.95351
650.33333,1011.78037
650.50000,1013.42150
650.66667,1012.89669
650.83333,1014.34497
651.00000,1013.27654
651.16667,1011.09136
651.33333,1010.93325
651.50000,1011.18731
651.66667,1014.00752
651.83333,1013.54093
652.00000,1013.63656
652.16667,1012.06402
652.33333,1010.79565
652.50000,1011.82908
652.66667,1012.36875
652.83333,1014.00041
653.00000,1013.36118
653.16667,1010.66952
653.33333,1012.08845
653.50000,1012.07434
653.66667,1012.73291
653.83333,1011.78038
654.00000,1009.93969
654.16667,1008.38103
654.33333,1010.02354
654.50000,1011.07831
654.66667,1013.42784
654.83333,1012.22215
655.00000,1013.82478
655.16667,1010.37785
655.33333,1009.71589
655.50000,1012.10366
655.66667,1014.98171
655.83333,1013.21033
656.00000,1013.40205
656.16667,1013.33873
656.33333,1012.86365
656.50000,1011.86535
656.66667,1011.31067
656.83333,1014.13747
657.00000,1012.83551
657.16667,1012.17227
657.33333,1011.24715
657.50000,1013.09626
657.66667,1013.72231
657.83333,1014.26537
658.00000,1011.41140
658.16667,1010.48947
658.33333,1011.23806
658.50000,1013.07882
658.66667,1014.23315
658.83333,1012.35718
659.00000,1010.55031
659.16667,1009.50268
659.33333,1011.13182
659.50000,1011.71858
659.66667,1013.14864
659.83333,1013.05046
660.00000,1012.39112
660.16667,1011.02094
660.33333,1013.62368
660.50000,1013.72136
660.66667,1014.41567
660.83333,1013.15958
661.00000,1012.30565
661.16667,1009.42972
661.33333,1009.00217
661.50000,1011.60575
661.66667,1011.20660
661.83333,1012.58170
662.00000,1011.98439
662.16667,1011.82809
662.33333,1010.85982
662.50000,1011.35909
662.66667,1012.65241
662.83333,1013.23907
663.00000,1013.23547
663.16667,1011.50579
663.33333,1011.24833
663.50000,1013.32967
663.66667,1014.18062
663.83333,1013.35377
664.00000,1011.77956
664.16667,1010.61292
664.33333,1011.85364
664.50000,1013.66032
664.66667,1012.66840
664.83333,1011.63255
665.00000,1010.44009
665.16667,1010.77867
665.33333,1008.35731
665.50000,1010.45327
665.66667,1012.93538
665.83333,1013.85588
666.00000,1011.18490
666.16667,1011.52570
666.33333,1010.57417
666.50000,1011.14549
666.66667,1012.05058
666.83333,1012.12205
667.00000,1010.15440
667.16667,1010.27710
667.33333,1011.63032
667.50000,1012.03421
667.66667,1011.70004
667.83333,1013.09989
668.00000,1011.49125
668.16667,1010.99944
668.33333,1010.83028
668.50000,1011.75331
668.66667,1013.50989
668.83333,1013.32000
669.00000,1011.42291
669.16667,1010.95822
669.33333,1010.72687
669.50000,1011.90389
669.66667,1013.39472
669.83333,1013.25642
670.00000,1010.36182
670.16667,1009.00246
670.33333,1010.49337
670.50000,1010.63042
670.66667,1010.40501
670.83333,1010.99054
671.00000,1011.25296
671.16667,1011.34130
671.33333,1011.15147
671.50000,1013.33703
671.66667,1012.95755
671.83333,1013.96190
672.00000,1012.90916
672.16667,1010.13146
672.33333,1010.12064
672.50000,1013.43676
672.66667,1013.77036
672.83333,1012.36293
673.00000,1012.35911
673.16667,1009.51449
673.33333,1009.85332
673.50000,1009.79254
673.66667,1010.31392
673.83333,1011.65735
674.00000,1010.82499
674.16667,1012.58683
674.33333,1012.29970
674.50000,1011.75727
674.66667,1013.16344
674.83333,1013.46441
675.00000,1011.21680
675.16667,1009.94553
675.33333,1011.60755
675.50000,1012.11626
675.66667,1013.22607
675.83333,1013.11534
676.00000,1011.46415
676.16667,1011.51674
676.33333,1009.99564
676.50000,1012.59329
676.66667,1012.90063
676.83333,1013.19243
677.00000,1010.86625
677.16667,1009.30899
677.33333,1010.04276
677.50000,1011.98067
677.66667,1012.29960
677.83333,1010.72620
678.00000,1012.18126
678.16667,1009.75423
678.33333,1012.42625
678.50000,1011.78099
678.66667,1011.96815
678.83333,1010.40431
679.00000,1008.90322
679.16667,1010.11698
679.33333,1010.67472
679.50000,1010.71142
679.66667,1011.45095
679.83333,1010.15397
680.00000,1009.56117
680.16667,1009.62864
680.33333,1008.41980
680.50000,1009.93103
680.66667,1012.81034
680.83333,1013.13332
681.00000,1010.34040
681.16667,1009.50124
681.33333,1008.69291
681.50000,1009.31049
681.66667,1009.54647
681.83333,1008.77374
682.00000,1010.93346
682.16667,1009.87473
682.33333,1010.73343
682.50000,1011.59177
682.66667,1012.79479
682.83333,1013.10827
683.00000,1013.08653
683.16667,1011.07182
683.33333,1010.15674
683.50000,1010.42005
683.66667,1009.23461
683.83333,1010.99647
684.00000,1011.44474
684.16667,1009.77608
684.33333,1011.11053
684.50000,1010.10522
684.66667,1009.59210
684.83333,1010.15287
685.00000,1007.98809
685.16667,1006.37953
685.33333,1008.05212
685.50000,1008.72778
685.66667,1011.07402
685.83333,1011.27322
686.00000,1012.48580
686.16667,1009.58664
686.33333,1010.93204
686.50000,1010.25035
686.66667,1010.24392
686.83333,1009.52294
687.00000,1008.84767
687.16667,1009.80012
687.33333,1009.39070
687.50000,1010.44321
687.66667,1011.90001
687.83333,1012.51504
688.00000,1011.17349
688.16667,1009.66397
688.33333,1010.30199
688.50000,1010.93744
688.66667,1010.82707
688.83333,1012.28805
689.00000,1010.52031
689.16667,1007.56630
689.33333,1009.64495
689.50000,1009.98905
689.66667,1009.79197
689.83333,1012.06871
690.00000,1011.48560
690.16667,1010.03428
690.33333,1009.79817
690.50000,1011.40751
690.66667,1012.83323
690.83333,1009.69978
691.00000,1010.91912
691.16667,1009.06355
691.33333,1009.11274
691.50000,1011.07113
691.66667,1012.01479
691.83333,1011.34927
692.00000,1009.90288
692.16667,1010.38735
692.33333,1010.48958
692.50000,1011.19312
692.66667,1013.05627
692.83333,1010.76452
693.00000,1010.30168
693.16667,1010.95976
693.33333,1011.41118
693.50000,1011.35527
693.66667,1014.04551
693.83333,1012.77001
694.00000,1010.40729
694.16667,1011.42944
694.33333,1010.83486
694.50000,1010.98849
694.66667,1010.11199
694.83333,1009.65293
695.00000,1008.21310
695.16667,1007.89352
695.33333,1008.07066
695.50000,1010.32446
695.66667,1010.02539
695.83333,1009.75931
696.00000,1009.16929
696.16667,1008.40441
696.33333,1009.86407
696.50000,1011.22906
696.66667,1011.57188
696.83333,1012.43386
697.00000,1011.45842
697.16667,1011.43489
697.33333,1009.40076
697.50000,1010.32296
697.66667,1010.72241
697.83333,1012.38475
698.00000,1010.91565
698.16667,1009.55997
698.33333,1009.48105
698.50000,1009.52891
698.66667,1009.80653
698.83333,1009.71162
699.00000,1011.26883
699.16667,1008.81846
699.33333,1010.14051
699.50000,1009.50901
699.66667,1011.44874
699.83333,1012.12301
700.00000,1011.70202
700.16667,1009.94439
700.33333,1008.28322
700.50000,1010.45559
700.66667,1010.30862
700.83333,1010.33961
701.00000,1008.89049
701.16667,1009.52646
701.33333,1008.01972
701.50000,1009.65956
701.66667,1009.05759
701.83333,1010.92790
702.00000,1010.66940
702.16667,1009.83935
702.33333,1011.15510
702.50000,1012.62496
702.66667,1013.42005
702.83333,1012.31966
703.00000,1013.02110
703.16667,1010.82740
703.33333,1009.86273
703.50000,1011.18862
703.66667,1012.48076
703.83333,1012.59298
704.00000,1011.47184
704.16667,1008.02944
704.33333,1011.48334
704.50000,1011.88388
704.66667,1011.81432
704.83333,1010.97452
705.00000,1010.30924
705.16667,1008.39637
705.33333,1009.46879
705.50000,1010.69885
705.66667,1010.04850
705.83333,1009.63802
706.00000,1011.78228
706.16667,1010.33218
706.33333,1009.98684
706.50000,1011.04310
706.66667,1011.73304
706.83333,1012.39476
707.00000,1010.60724
707.16667,1009.78389
707.33333,1009.00547
707.50000,1010.73411
707.66667,1010.64696
707.83333,1011.26632
708.00000,1008.53065
708.16667,1006.59028
708.33333,1006.31892
708.50000,1009.69973
708.66667,1009.78344
708.83333,1011.10549
709.00000,1011.75114
709.16667,1010.99402
709.33333,1010.23090
709.50000,1009.15461
709.66667,1009.88209
709.83333,1009.60525
710.00000,1011.73877
710.16667,1010.87396
710.33333,1010.19941
710.50000,1012.07207
710.66667,1010.86235
710.83333,1011.64089
711.00000,1009.68631
711.16667,1009.34237
711.33333,1008.78450
711.50000,1009.61414
711.66667,1010.11767
711.83333,1010.49528
712.00000,1012.50906
712.16667,1010.57996
712.33333,1010.59050
712.50000,1012.36549
712.66667,1012.78241
712.83333,1012.33387
713.00000,1010.44209
713.16667,1009.79368
713.33333,1008.56285
713.50000,1009.23898
713.66667,1010.08928
713.83333,1011.32323
714.00000,1010.42027
714.16667,1008.20174
714.33333,1007.83914
714.50000,1009.71065
714.66667,1011.18757
714.83333,1011.59026
715.00000,1010.49387
715.16667,1009.63079
715.33333,1008.86179
715.50000,1009.21418
715.66667,1009.20060
715.83333,1009.83969
716.00000,1006.82284
716.16667,1007.65052
716.33333,1008.39749
716.50000,1009.80329
716.66667,1011.48406
716.83333,1011.24351
717.00000,1011.16249
717.16667,1010.11129
717.33333,1009.91708
717.50000,1011.19950
717.66667,1011.47380
717.83333,1012.01814
718.00000,1010.74234
718.16667,1008.57234
718.33333,1010.81718
718.50000,1010.81012
718.66667,1011.46712
718.83333,1011.21787
719.00000,1009.91111
719.16667,1007.85262
719.33333,1007.60879
719.50000,1009.87745
719.66667,1011.98456
719.83333,1010.76487
720.00000,1010.99412
720.16667,1009.39680
720.33333,1008.88128
720.50000,1009.03296
720.66667,1012.05632
720.83333,1012.11916
721.00000,1008.35255
721.16667,1009.94023
721.33333,1008.86859
721.50000,1009.17644
721.66667,1010.43854
721.83333,1009.55239
722.00000,1010.06403
722.16667,1011.31099
722.33333,1011.57625
722.50000,1008.59650
722.66667,1008.19807
722.83333,1009.78054
723.00000,1010.22823
723.16667,1008.95623
723.33333,1009.59029
723.50000,1011.09710
723.66667,1011.57850
723.83333,1011.46456
724.00000,1009.45407
724.16667,1008.56331
724.33333,1007.97818
724.50000,1008.42771
724.66667,1010.15722
724.83333,1009.26677
725.00000,1008.43836
725.16667,1009.76207
725.33333,1008.95754
725.50000,1010.52513
725.66667,1011.19602
725.83333,1011.09776
726.00000,1009.28097
726.16667,1010.01532
726.33333,1011.63501
726.50000,1011.46276
726.66667,1011.45832
726.83333,1010.25031
727.00000,1009.06750
727.16667,1008.94843
727.33333,1007.96411
727.50000,1010.48419
727.66667,1012.74795
727.83333,1014.55336
728.00000,1011.70352
728.16667,1011.16557
728.33333,1010.93720
728.50000,1010.32980
728.66667,1010.30061
728.83333,1009.19283
729.00000,1008.54186
729.16667,1008.71126
729.33333,1010.44494
729.50000,1011.24610
729.66667,1010.72599
729.83333,1010.76708
